User-ID,Location,Age
90301,"albuquerque, new york, usa",47.0
170669,"coimbra, coimbra, portugal",24.0
107925,"calgary, alberta, canada",
36586,"winston salem, north carolina, usa",39.0
184255,"apopka, florida, usa",
254605,"montreal, quebec, canada",
173780,"livingston, west lothian, united kingdom",
40946,"madison, wisconsin, usa",
163842,"marietta, pennsylvania, usa",
98493,"melbourne, victoria, australia",
121203,"virginia beach, virginia, usa",23.0
41147,"chicago, illinois, usa",27.0
47547,"charlottesville, virginia, usa",36.0
132776,"barakaldo, euskal-herria, spain",39.0
124080,"karlsruhe, baden-wuerttemberg, germany",35.0
216283,"indianapolis, indiana, usa",33.0
273022,"leeds, england, united kingdom",27.0
161769,"victoria, british columbia, canada",
143330,"oiso, kanagawa, japan",
226912,"san diego, california, usa",27.0
66646,"preston, lancashire, united kingdom",54.0
258803,"cadiz, n/a, spain",36.0
190588,"houston, texas, usa",16.0
132970,"cincinnati, ohio, usa",
261719,"madrid, madrid, spain",29.0
38793,"east chicago, indiana, usa",
20295,"jonesborough, tennessee, usa",
253104,"portland, oregon, usa",
260804,"nashua, new hampshire, usa",
13202,"torino, piemonte, italy",25.0
124693,"fenton, missouri, usa",55.0
114727,"decatur, georgia, usa",
142852,"frisco, texas, usa",
86221,"leipzig, sachsen, germany",
28638,"garrattsville, new york, usa",
17824,"coruña, galicia, spain",30.0
112020,"manchester, england, united kingdom",23.0
106397,"discovery bay, california, usa",22.0
149514,"portland, maine, usa",28.0
131115,"melbourne, victoria, australia",86.0
28375,"bendigo, victoria, australia",60.0
124204,"manassas, virginia, usa",
18193,"lismore, new south wales, australia",
98090,"appleton, wisconsin, usa",
276128,"cambridge, massachusetts, usa",39.0
213485,"göteborg, north carolina, sweden",
189110,"hamburg, hamburg, germany",
46061,"kampar, perak, malaysia",17.0
247119,"philadelphia, pennsylvania, usa",
254579,"trier, rheinland-pfalz, germany",
1561,"nashville, tennessee, usa",
249211,"austin, texas, usa",39.0
4296,"méxico, méxico, mexico",21.0
151379,"champion, pennsylvania, usa",
211481,"karlsruhe, baden-wuerttemberg, germany",
255116,"courtaney, british columbia, canada",
182688,"burlington, vermont, usa",30.0
136130,"chicopee, massachusetts, usa",26.0
28044,"davis, california, usa",44.0
45446,"illiswil, kanton bern, switzerland",
45166,"durham, north carolina, usa",17.0
11526,"edinburgh, scotland, united kingdom",
162722,"frankfurt, hessen, germany",26.0
94759,"annapolis, maryland, usa",
226061,"dingolfing, bayern, germany",33.0
186325,"encinitas, california, usa",
136182,"holden, louisiana, usa",
20062,"wieselburg, niederoesterreich, austria",25.0
198958,"n/a, new jersey, usa",
59601,"daly city, california, usa",53.0
141275,"orange city, florida, usa",52.0
72491,"colima, colima, mexico",
60210,"bedford, indiana, usa",
244286,"howell, new jersey, usa",22.0
272196,"manchester, england, united kingdom",52.0
104929,"wellington, n/a, new zealand",31.0
209643,"grand junction, colorado, usa",66.0
93073,"portsmouth, england, united kingdom",38.0
185058,"orrtanna, pennsylvania, usa",
27293,"stuttgart, baden-wuerttemberg, germany",29.0
54407,"saint john, new brunswick, canada",
113643,"zurich, n/a,",25.0
268064,"greendale, indiana, usa",
271379,"victoria, british columbia, canada",
20173,"san diego, california, usa",
53155,"vienna, n/a, austria",23.0
129626,"barcelona, catalunya, spain",23.0
43179,"cork, munster, ireland",56.0
118094,"burbank, california, usa",28.0
42611,"los angeles, california, usa",26.0
143038,"n/a, baden-wuerttemberg, germany",
78569,"upton, wyoming, usa",48.0
148949,"reading, pennsylvania, usa",
11763,"bratislava, n/a, slovakia",
231501,"bridgewater, new jersey, usa",37.0
28655,"austin, texas, usa",23.0
79590,"berlin, berlin, germany",
201943,"kaengkhoi, saraburi, thailand",20.0
209944,"louisville, kentucky, usa",51.0
195762,"apache junction, arizona, usa",38.0
243703,"ballarat, victoria, australia",
38259,"sanford, florida,",
260549,"three hills, alberta, canada",24.0
127423,"grapevine, texas, usa",51.0
186040,"harare, n/a, zimbabwe",
174126,"edinburgh, scotland, united kingdom",50.0
104869,"fraserburgh, scotland, united kingdom",31.0
46094,"alawwa, n/a, sri lanka",0.0
208686,"oakland, california, usa",
163913,"chatham, ontario, canada",93.0
269238,"pekin, indiana, usa",50.0
20741,"myrtle beach, south carolina, usa",
113909,"san diego, california, usa",27.0
93903,"bari, ,",
121996,"wyomissing, pennsylvania, usa",
148320,"washington, dc, usa",
31023,"niles, illinois, usa",16.0
57927,"encino, california, usa",
112865,"lake zurich, illinois, usa",14.0
39673,"girona, españa, spain",36.0
182476,"san juan, puerto rico, usa",29.0
156695,"columbus, nebraska, usa",
99729,"wesel, nordrhein-westfalen, germany",62.0
91178,"novi ligure, piemonte, italy",24.0
39032,"kingston, ontario, canada",
130186,"ham lake, minnesota, usa",40.0
185376,"troy, illinois, usa",23.0
9460,"somewhere, mississippi, usa",
148275,"bishop`s stortford, england, united kingdom",11.0
14284,"houston, texas, usa",62.0
120513,"seattle, washington, usa",
85952,"ithaca, new york, usa",38.0
245885,"karachi, n/a, pakistan",20.0
39047,"melbourne, victoria, australia",38.0
266884,"miranda de ebro, burgos, spain",30.0
232574,"apple valley, minnesota, usa",
216627,"henderson, kentucky, usa",54.0
170061,"charleston, ,",
108409,"ludwigsburg, baden-württemberg, germany",33.0
220918,"seattle, washington, usa",
46458,"richton, mississippi, usa",
156175,"vashon is., washington, usa",
184291,"lisboa, lisboa, portugal",27.0
175493,"münchen, bayern, germany",30.0
4393,"albufeira, algarve, portugal",31.0
102255,"andorra la vella, lazio, andorra",34.0
74965,"santa cruz, california, usa",25.0
258069,"lisbon, \n/a\"", portugal""",42.0
167653,"rawlins, wyoming, usa",43.0
32082,"austin, texas, usa",
19430,"metz, lorraine, france",
106385,"hornell, new york, usa",
37355,"picayune, mississippi, usa",30.0
42061,"china, california, usa",19.0
174185,"seattle, washington, usa",35.0
42503,"redondo beach, california, usa",
144695,"fresno, california, usa",
35154,"seattle, washington, usa",
109295,"stanley, north carolina, usa",39.0
225591,"las vegas, nevada, usa",53.0
102130,"jefferson city, missouri, usa",39.0
222984,"lake forest, illinois, usa",
31918,"beaverton, oregon, usa",
17647,"philadelphia, pennsylvania, usa",49.0
273634,"southington, connecticut, usa",
117602,"loxley, alabama, usa",40.0
117979,"norwich, england, united kingdom",
132787,"valby, copenhagen, n/a, denmark",
253980,"florence, toscana, italy",
152479,"carleton place, ontario, canada",19.0
99594,"acworth, georgia, usa",
249788,"terre haute, indiana, usa",58.0
90574,"milano, italy, italy",
39413,"sydney, new south wales, australia",
117834,"oil city, pennsylvania, usa",
272203,"chesterfield, virginia, usa",
240287,"middlesex, northwood, united kingdom",45.0
26704,"galiano island, british columbia, canada",
74524,"frankfurt/main, hessen, germany",
30914,"guyton, georgia, usa",22.0
70790,"são leopoldo, rio grande do sul, brazil",54.0
162885,"barrington, illinois, usa",58.0
34893,"charlottesville, virginia, usa",
212040,"alverca do ribatejo, n/a, portugal",25.0
232976,"beamsville, ontario, canada",15.0
170096,"mansoura, alabama, egypt",
142622,"windsor, ontario, canada",20.0
251438,"germantown, maryland, usa",30.0
253557,"verona, veneto, italy",
264897,"betheln, niedersachsen, germany",49.0
255227,"roseburg, oregon, usa",57.0
215252,"henderson, nevada, usa",64.0
50370,"kingston, ontario, canada",
212777,"pittsford, new york, usa",
195638,"humbolt, texas, usa",24.0
185697,"boston, massachusetts, usa",37.0
29602,"`s-gravenzande, zuid-holland,",
88222,"san francisco, california, usa",
217088,"mount pleasant, texas, texas, usa",60.0
127921,"arlington, virginia, usa",
261294,"mainz, rheinland-pfalz, germany",
146898,"heidelberg, baden-wuerttemberg, germany",33.0
274927,"sydney, new south wales, australia",37.0
138199,"san francisco, california, usa",36.0
139783,"petaluma, california, usa",
267755,"grimsby, england, united kingdom",59.0
197258,"gijón, asturias, spain",24.0
224229,"la jolla, california, usa",33.0
137292,"san diego, california, usa",
41694,"el monte, california, usa",
175638,"sheffield, south yorkshire, united kingdom",
253562,"scarborough, ontario, canada",
207887,"san diego, california, usa",72.0
152168,"clarence, iowa, usa",
254514,"bellingham, washington, usa",
117188,"sacramento, california, usa",48.0
211102,"herrenberg, baden-wuerttemberg, germany",67.0
260999,"tulsa, , usa",23.0
112372,"madrid, madrid, spain",21.0
162831,"montreal, quebec, canada",29.0
71785,"lexington, kentucky, usa",
208927,"fort worth, texas, usa",
43465,"chula vista, california, usa",
109940,"anderson, indiana, usa",
74460,"burnt hills, new york, usa",43.0
138750,"union, south carolina, usa",
222759,"london, england, united kingdom",27.0
12360,"fargo, north dakota, usa",34.0
5389,"queensbury, new york, usa",54.0
145265,"santa rosa, california, usa",
78898,"charlottetown, , canada",44.0
7863,"morgan hill, california, usa",
17991,"rotterdam, zuid holland, netherlands",33.0
196766,"hilliard, ohio, usa",
74099,"acassuso, buenos aires, argentina",42.0
188116,"new york, new york, usa",25.0
273741,"malaga, andalucia, spain",27.0
851,"petaling jaya, selangor, malaysia",
185842,"carlsbad, california, usa",
164569,"searcy, arkansas, usa",41.0
228963,"woodacre, california, usa",34.0
155829,"sylvan lake, michigan, usa",
278481,"fresno, california, usa",
19309,"parma heights, ohio, usa",18.0
163638,"melbourne, victoria, australia",
65434,"abita springs, louisiana, usa",50.0
8591,"toronto, ontario, canada",
228820,"ft myers, florida, usa",25.0
63502,"le val, , mauritius",38.0
266004,"christchurch, canterbury, new zealand",
36111,"seattle, washington, usa",35.0
27853,"anchorage, alaska, usa",
184745,"bethesda, maryland, usa",
105256,"raleigh, north carolina, usa",45.0
24360,"craigavon, northern ireland, united kingdom",27.0
32373,"langenfeld, nrw, germany",
221722,"kallangur, queensland, australia",34.0
122540,"london, n/a, united kingdom",27.0
11643,"senatobia, mississippi, usa",34.0
51368,"maple creek, saskatchewan, canada",79.0
208177,"orlando, florida, usa",
49532,"san francisco, california, usa",39.0
128695,"redcliffe, queensland, australia",61.0
250565,"ankara, n/a,",19.0
19921,"dundee tayside, scotland, united kingdom",
157631,"reading, england, united kingdom",33.0
34742,"hamilton, n/a, new zealand",33.0
209255,"methuen, massachusetts, usa",36.0
93011,"madrid, madrid, spain",36.0
96703,"berlin, berlin, germany",
61074,"houston, texas, usa",57.0
142540,"derbyshire, england, england",51.0
199390,"shreveport, louisiana, usa",26.0
260312,"wien, wien, austria",43.0
223920,"cambridge, massachusetts, usa",
112128,"eugene, oregon, usa",
30912,"independence, missouri, usa",
99370,"piqua, ohio, usa",28.0
152077,"granada, andalucía, spain",30.0
81313,"lafayette, indiana, usa",72.0
32211,"bartlett, illinois, usa",
18634,"waterloo, ontario, canada",
44711,"&#31119;&#24314;, california, usa",16.0
36769,"reno, nevada, usa",
45279,"chicago, illinois, usa",
144051,"munith, michigan, usa",
37573,"los angeles, california, usa",33.0
181688,"ettlingen, baden-wuerttemberg, germany",29.0
93824,"newbury park, ,",
247455,"borgosesia, piemonte, italy",
239665,"louisville, kentucky, usa",25.0
84749,"santander, n/a, spain",23.0
234711,"pamplona, navarra, spain",25.0
200224,"lewiston, ,",52.0
150472,"anchorage, alaska, usa",35.0
119095,"austin, texas, usa",39.0
52832,"highland park, illinois, usa",
33724,"navasota, texas, usa",49.0
135000,"cincinnati, ohio, usa",
78666,"chattanooga, tennessee, usa",71.0
93576,"las heras, mendoza, argentina",33.0
48784,"salt spring island, british columbia, canada",
84017,"whangarei, northland, new zealand",52.0
143055,"lauchhammer, brandenburg, germany",19.0
176697,"rennes, bretagne, france",22.0
56272,"pickering, ontario, canada",19.0
193470,"burnt hills, new york, usa",
117197,"austin, texas, usa",29.0
264535,"cairo, n/a, egypt",22.0
55896,"royal oak, michigan, usa",40.0
43940,"pilot hill, california, usa",
189046,"bushnell, florida, usa",29.0
12362,"dallas, texas, usa",54.0
105603,"knjazevac, serbia, yugoslavia",
169296,"griswold, iowa, usa",16.0
215897,"cardiff, wales, united kingdom",54.0
12172,"cornella, n/a, spain",21.0
199330,"torres vedras, lisboa, portugal",31.0
169491,"norfolk, virginia, usa",19.0
132823,"wuppertal, nordrhein-westfalen, germany",
100346,"vero beach, florida, usa",
253340,"loveland, ohio, usa",44.0
15838,"ridgefield, washington, usa",17.0
253985,"firenze, nebraska, italy",
195823,"philadelphia, pennsylvania, usa",
206932,"barcelona, barcelona, spain",29.0
93365,"yellowstone national park, wyoming, usa",
97623,"helsinki, uusimaa, finland",39.0
85430,"indianapolis, indiana, usa",
247353,"portland, oregon, usa",
3728,"pembroke pines, florida, usa",40.0
1418,"phoenix, arizona, usa",45.0
180461,"brigton, england, united kingdom",
274272,"lagos, lagos, nigeria",22.0
227695,"pueblo, colorado, usa",20.0
110675,"toronto, ohio, usa",22.0
99588,"vancouver, british columbia, canada",
44355,"greenwood, south carolina, usa",63.0
126624,"church hill, maryland, usa",59.0
116354,"broadview heights, ohio, usa",46.0
55208,"cornwall, ontario, canada",40.0
105722,"las  vegas, nevada, usa",
278461,"colquitt, georgia, usa",16.0
88452,"goose creek, south carolina, usa",34.0
159673,"poulsbo, washington, usa",
118225,"calgary, alberta, canada",
108692,"mill valley, california, usa",
45190,"derby, n.a, united kingdom",
98681,"cardiff, wales, united kingdom",
167256,"santa cruz, california, usa",41.0
29223,"potenza, basilicata, italy",19.0
6869,"winnipeg, manitoba, canada",15.0
152088,"edina, minnesota, usa",51.0
61196,"seven valley, pennsylvania, usa",
17182,"sant cugat del valles, cataluña, spain",39.0
59035,"red deer, alberta, canada",
93389,"carmichael, california, usa",45.0
225506,"poland, ohio, usa",16.0
263375,"pachuca, hidalgo, mexico",
117792,"desoto, kansas, usa",33.0
179468,"brighton and hove, england, united kingdom",1.0
255642,"rishon, gush-dan, israel",25.0
48589,"chieri, to, italy",
248726,"nantucket, massachusetts, usa",
272266,"portland, oregon, usa",22.0
14459,"king of prussia, pennsylvania, usa",
19037,"markham, ontario, canada",17.0
10393,"olesa de montserrat, catalunya, spain",18.0
125465,"quincy, massachusetts, usa",34.0
110586,"n/a, n/a, singapore",22.0
33226,"maidstone, england, united kingdom",49.0
247441,"branson, missouri, usa",23.0
186210,"carlsbad, california, usa",
247615,"fredericton, new brunswick, canada",16.0
152407,"sausalito, california, usa",
18948,"stockholm, stockholm, sweden",
262661,"gijón, asturias, spain",27.0
82389,"buffalo, new york, usa",
195673,"newbury, england, united kingdom",
28803,"alcoa, tennessee, usa",
258066,"palmerston north, manawatu, new zealand",25.0
261738,"lausanne, vaud, switzerland",23.0
186926,"atlanta, georgia, usa",
203108,"mcminnville, oregon, usa",
167837,"houston, texas, usa",
174423,"calgary, alberta, china",
224120,"san mateo, california, usa",
255376,"sedro-woolley, washington, usa",27.0
100312,"oklahoma city, oklahoma, usa",55.0
9374,"berlin, berlin, germany",20.0
200327,"berlin, berlin, germany",
222228,"regensburg, bayern, germany",38.0
141022,"oak forest, illinois, usa",
100669,"hengelo, twente, netherlands",
101167,"kingston, pennsylvania, usa",37.0
101050,"lodi, california, usa",
248943,"uppsala, n/a, sweden",
205698,"valencia, valencia, spain",73.0
238595,"grapevine, texas, usa",
191424,"san diego, california, usa",
35722,"nürnberg, bayern, germany",36.0
56512,"falls church, virginia, usa",52.0
46986,"moncton, new brunswick, canada",36.0
213160,"framingham, massachusetts, usa",33.0
177276,"dublin, dublin, ireland",
38173,"acton, massachusetts, usa",
106559,"antwerpen, provincie antwerpen, belgium",
93896,"hounslow, middlesex, united kingdom",
22582,"sammamish, washington, usa",
125709,"san luis obispo, delaware, usa",
5202,"s. lucia uzzano, toscana, italy",31.0
268292,"brownsville, ,",23.0
67573,"surrey, british columbia, canada",63.0
